timestamp,symbol,score,confidence,source,summary,relevance_score,event_risk_score,contradiction_score,headline_risk,action_bias,source_count,thesis,event_flags,trading_stance,event_regime,approval_policy
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
2026-03-20T07:15:00Z,AAA,0.3942,0.8071,openclaw_v3,Alpha Analytics launches new enterprise product line,0.8971,0.3285,0.0,medium,bullish,2,2 articles; bullish bias; medium headline risk,analyst_rating|product_launch,favor_long,risk_on_supportive,auto
2026-03-20T07:15:00Z,BBB,-0.6763,0.8856,openclaw_v3,Beta Biotech faces lawsuit after trial setback,0.9404,0.8837,0.0,high,bearish,2,2 articles; bearish bias; high headline risk,guidance_change|lawsuit,block_new_entries,binary_event_lockdown,block_new_entries
